"Aarestrup, Emil",Emil Aarestrups samlede skrifter,"C. A. Reitzel, København, 1976",001582980:02,texts/aare02val.xml,https://tekster.kb.dk/text/adl-texts-aare02val-root,,,,
"Gyllembourg-Ehrensvärd, T. C.",samlede skrifter af Forf,", København, 1866-67",002729949:12,texts/gyllem12tom.xml,https://tekster.kb.dk/text/adl-texts-gyllem12tom-root,,,,
"Kingo, Thomas",Samlede skrifter 2,"Munksgaard, København, 1939-74.",001614819:02,texts/kingo02val.xml,https://tekster.kb.dk/text/adl-texts-kingo02val-root,,,,
"Ingemann, B. S.",Valdemar Seier,"Det Danske Sprog- og Litteraturselskab, København, cop. 1987",001391930:02,texts/ingemann02.xml,https://tekster.kb.dk/text/adl-texts-ingemann02-root,,,,
"Nansen, Peter",Brødrene Menthe,"Gyldendal, København, 1916",002044896:04,texts/nansen04tom.xml,https://tekster.kb.dk/text/adl-texts-nansen04tom-root,,,,
"Andersen, H. C.","Skyggebilleder af en Reise til Harzen, det sachsiske Schweitz etc. etc., i Sommeren 1831","Det Danske Sprog- og Litteraturselskab, [København], 1986",001391894:01,texts/andersen01val.xml,https://tekster.kb.dk/text/adl-texts-andersen01val-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:08,texts/brandes08tom.xml,https://tekster.kb.dk/text/adl-texts-brandes08tom-root,,,,
"Munch-Petersen, Gustaf",Samlede skrifter II,"Borgen, Valby, 1988",001346243:2,texts/munp2.xml,https://tekster.kb.dk/text/adl-texts-munp2-root,,,,
"Baggesen, Jens", Blandede Digte. 1. Samling. - 1899,", København, 1889-1903",001823352:04,texts/baggesen04tom.xml,https://tekster.kb.dk/text/adl-texts-baggesen04tom-root,,,,
"Andersen, H. C.",At være eller ikke være,"Det Danske Sprog- og Litteraturselskab, [København], 2001",002233943:07,texts/andersen07val.xml,https://tekster.kb.dk/text/adl-texts-andersen07val-root,,,,
"Rode, Helge",Pladsen med de grønne Trær,"Gyldendalske Boghandel. Nordisk Forlag, København, 1924",007739074:11,texts/rode_11.xml,https://tekster.kb.dk/text/adl-texts-rode_11-root,,,,
"Kingo, Thomas",Samlede skrifter 1,"Munksgaard, København, 1939-74.",001614819:01,texts/kingo01val.xml,https://tekster.kb.dk/text/adl-texts-kingo01val-root,,,,
"Kingo, Thomas",Samlede skrifter 6A,"Munksgaard, København, 1939-74.",001614819:06,texts/kingo06a.xml,https://tekster.kb.dk/text/adl-texts-kingo06a-root,,,,
"Gjellerup, Karl",Minna,", København, 1889",001913819:01,texts/gjellerup01.xml,https://tekster.kb.dk/text/adl-texts-gjellerup01-root,,,,
"Claussen, Sophus",Unge Bander,"Det Danske Sprog- og Litteraturselskab, [København], [1986]",001391897:02,texts/claussen02.xml,https://tekster.kb.dk/text/adl-texts-claussen02-root,,,,
"Drachmann, Holger",Samlede poetiske Skrifter,", Kbh. & Kristiania, 1906-1909",001823907:11,texts/drachmann11tom.xml,https://tekster.kb.dk/text/adl-texts-drachmann11tom-root,,,,
"Dalgas, Ernesto",Dommedags Bog,"Det Danske Sprog- og Litteraturselskab, [København], 1996",001751257:00,texts/dalgasdomval.xml,https://tekster.kb.dk/text/adl-texts-dalgasdomval-root,,,,
"Palladius, Peder",Peder Palladius' Danske Skrifter,"H.H. Thiele, København, 1911-1926",001823113:03,texts/palladius03val.xml,https://tekster.kb.dk/text/adl-texts-palladius03val-root,,,,
"Holberg, Ludvig",Moralske Tanker,"Det Danske Sprog- og
	  Litteraturselskab, [København], 1992",001535831:13,texts/holberg13val.xml,https://tekster.kb.dk/text/adl-texts-holberg13val-root,,,,
"Skram, Erik",Gertrude Coldbjørnsen,"Det Danske Sprog- og Litteraturselskab, [København], cop. 1987",001391922:01,texts/skrame01.xml,https://tekster.kb.dk/text/adl-texts-skrame01-root,,,,
"Hjortø, Knud",Ud for skrænten,", København, 1922",001915196:12,texts/hjort_12.xml,https://tekster.kb.dk/text/adl-texts-hjort_12-root,,,,
"Hertz, Henrik",Udvalgte dramatiske Værker,", København, 1897",002148279:03,texts/hertz03val.xml,https://tekster.kb.dk/text/adl-texts-hertz03val-root,,,,
"Andersen, H. C.",Lykke-Peer,"Det Danske Sprog- og Litteraturselskab, [København], 2001",002233942:08,texts/andersenhc08val.xml,https://tekster.kb.dk/text/adl-texts-andersenhc08val-root,,,,
"Bang, Herman",Tine,"Det Danske Sprog- og Litteraturselskab, [København], [1986]",001391895:08,texts/bang08val.xml,https://tekster.kb.dk/text/adl-texts-bang08val-root,,,,
"Brahe, Tycho",Tychonis Brahe Dani opera omnia,", Hauniæ, 1913-29",001573955:08,texts/tycho08tom.xml,https://tekster.kb.dk/text/adl-texts-tycho08tom-root,,,,
"Knudsen, Jakob","Romaner og Fortællinger, bind 2A",", København, 1917",002220626:04,texts/knud04atom.xml,https://tekster.kb.dk/text/adl-texts-knud04atom-root,,,,
"Gjellerup, Karl",Møllen. Roman i 5 Bøger,", København, 1896",001913826:03,texts/gjellerup03.xml,https://tekster.kb.dk/text/adl-texts-gjellerup03-root,,,,
"Schandorph, Sophus",Det gamle Apotek - Birgittes Skæbne. - 1904,", København, 1904-05",001832663:06,texts/schandorph06.xml,https://tekster.kb.dk/text/adl-texts-schandorph06-root,,,,
"Palladius, Peder",Peder Palladius' Danske Skrifter,"H.H. Thiele, København, 1911-1926",001823113:01,texts/palladius01val.xml,https://tekster.kb.dk/text/adl-texts-palladius01val-root,,,,
"Grundtvig, N. F. S.", Sang-Værk til den danske Kirke. - 1944,", København, 1944-1964",001823825:11,texts/grundtvig11val.xml,https://tekster.kb.dk/text/adl-texts-grundtvig11val-root,,,,
"Winther, Christian",Poetiske Skrifter,", København, 1927-29",001848833:01,texts/wintherchr01val.xml,https://tekster.kb.dk/text/adl-texts-wintherchr01val-root,,,,
"Aarestrup, Emil",Emil Aarestrups samlede skrifter,"C. A. Reitzel, København, 1976",001582980:04,texts/aare04val.xml,https://tekster.kb.dk/text/adl-texts-aare04val-root,,,,
"Grundtvig, N. F. S.",N. F. S. Grundtvigs udvalgte Skrifter,"Gyldendalske Boghandel, København, 1904-1909",001823350:05,texts/grundtvig05val.xml,https://tekster.kb.dk/text/adl-texts-grundtvig05val-root,,,,
"Biehl, Charlotta Dorothea",Moralske Fortællinger,", København, 1781-82",002161766:06,texts/biehl06tom.xml,https://tekster.kb.dk/text/adl-texts-biehl06tom-root,,,,
", ",,", , ",000000000:08,texts/tycho-08-tvillingebror.xml,https://tekster.kb.dk/text/adl-texts-tycho-08-tvillingebror-root,,,,
"Hauch, Carsten", Poetiske Arbejder. - 1929,", København, 1926-29",001848826:03,texts/hauch03val.xml,https://tekster.kb.dk/text/adl-texts-hauch03val-root,,,,
"Drachmann, Holger",Samlede poetiske Skrifter,", Kbh. & Kristiania, 1906-1909",001823907:01,texts/drachmann01.xml,https://tekster.kb.dk/text/adl-texts-drachmann01-root,,,,
"Brandes, Edvard",Lykkens Blændværk,", København, 1898",002015959:05,texts/brandesed_05.xml,https://tekster.kb.dk/text/adl-texts-brandesed_05-root,,,,
"Goldschmidt, M. A.",M. Goldschmidts Poetiske Skrifter,", København, 1896-98",001823971:06,texts/goldschmidt06tom.xml,https://tekster.kb.dk/text/adl-texts-goldschmidt06tom-root,,,,
"Fibiger, Mathilde",Clara Raphael,"Det Danske Sprog- og Litteraturselskab, [København], 1994",001666659:01,texts/fibiger01.xml,https://tekster.kb.dk/text/adl-texts-fibiger01-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:04,texts/brandes04.xml,https://tekster.kb.dk/text/adl-texts-brandes04-root,,,,
"Drachmann, Holger",Samlede poetiske Skrifter,", Kbh. & Kristiania, 1906-1909",001823907:12,texts/drachmann12tom.xml,https://tekster.kb.dk/text/adl-texts-drachmann12tom-root,,,,
"Claussen, Sophus",Sophus Claussens lyrik,"Det Danske Sprog- og Litteraturselskab ; Gyldendal, [København], 1982-",001383642:04,texts/claussen04val.xml,https://tekster.kb.dk/text/adl-texts-claussen04val-root,,,,
"Larsen, Karl",Københavnerfortællinger,"Det Danske Sprog- og Litteraturselskab, [København], cop. 1987",001391915:00,texts/Lars.xml,https://tekster.kb.dk/text/adl-texts-Lars-root,,,,
"Steffens, Henrich",Indledning til philosophiske Forelæsninger,"Det Danske Sprog- og Litteraturselskab, København, 1996",001751262:01,texts/steffens01val.xml,https://tekster.kb.dk/text/adl-texts-steffens01val-root,,,,
"Hjortø, Knud",Hans Råskov,"Det Schubotheske Forlag, København, 1906",001915179:06,texts/hjort_06.xml,https://tekster.kb.dk/text/adl-texts-hjort_06-root,,,,
"Juel-Hansen, Erna",En ung Dames Historie,", København, 1888",001520685:01,texts/juelh01val.xml,https://tekster.kb.dk/text/adl-texts-juelh01val-root,,,,
"Brandes, Georg",Samlede Skrifter,", København, 1899-1910",001823972:05,texts/brandes05.xml,https://tekster.kb.dk/text/adl-texts-brandes05-root,,,,
"Holberg, Ludvig",Værker i tolv bind, 1: Natur- og folkeret,"Rosenkilde og Bagger, [København], 1969-1971",001629300:10,texts/holberg10.xml,https://tekster.kb.dk/text/adl-texts-holberg10-root,,,
"Larsen, Karl",Det springende Punkt,", København, 1911",002220404:08,texts/larsenk_08.xml,https://tekster.kb.dk/text/adl-texts-larsenk_08-root,,,,
"Kingo, Thomas",Samlede skrifter 5,"Munksgaard, København, 1939-74.",001614819:05,texts/kingo05.xml,https://tekster.kb.dk/text/adl-texts-kingo05-root,,,,
"Brandes, Edvard",Udenfor Loven,", København, 1902",002143508:15,texts/brandesed_15.xml,https://tekster.kb.dk/text/adl-texts-brandesed_15-root,,,,
"Heiberg, Johanne Luise",Et liv genoplevet i erindringen,"Gyldendal, [København], 1973-74.",001663554:02,texts/heibfr02.xml,https://tekster.kb.dk/text/adl-texts-heibfr02-root,,,,
"Grundtvig, N. F. S.",N. F. S. Grundtvigs udvalgte Skrifter,"Gyldendalske Boghandel, København, 1904-1909",001823350:04,texts/grundtvig04val.xml,https://tekster.kb.dk/text/adl-texts-grundtvig04val-root,,,,
"Bødtcher, Ludvig",Samlede Digte,", Holstebro, 1940",002036511:01,texts/boedtcher01.xml,https://tekster.kb.dk/text/adl-texts-boedtcher01-root,,,,
"Biehl, Charlotta Dorothea",Moralske Fortællinger,", København, 1781-82",002161766:03,texts/biehl03tom.xml,https://tekster.kb.dk/text/adl-texts-biehl03tom-root,,,,
"Stub, Ambrosius",Digte,"Rosenkilde og Bagger, [København], 1972",001670222:01,texts/stub01val.xml,https://tekster.kb.dk/text/adl-texts-stub01val-root,,,,
"Wied, Gustav",Livsens Ondskab. 1967,"Rosenkilde og Bagger, København, 1966-",001680948:07,texts/wied07val.xml,https://tekster.kb.dk/text/adl-texts-wied07val-root,,,,
"Hauch, Carsten", Robert Fulton: 1-2. - 1928,", København, 1926-29",001848826:02,texts/hauch02val.xml,https://tekster.kb.dk/text/adl-texts-hauch02val-root,,,,
"Biehl, Charlotta Dorothea",Moralske Fortællinger,", København, 1781-82",002161766:04,texts/biehl04tom.xml,https://tekster.kb.dk/text/adl-texts-biehl04tom-root,,,,
", ",,", , ",000000000:02,texts/tycho-02-uraniahaec.xml,https://tekster.kb.dk/text/adl-texts-tycho-02-uraniahaec-root,,,,
"Rode, Helge",Kampen i Stefan Borgs Hjem,", København, 1901",001923187:03,texts/rode_03.xml,https://tekster.kb.dk/text/adl-texts-rode_03-root,,,,
"Knudsen, Jakob","Romaner og Fortællinger, bind 2B",", København, 1917",002220626:04,texts/knud04btom.xml,https://tekster.kb.dk/text/adl-texts-knud04btom-root,,,,
"Hertz, Henrik",Stemninger og Tilstande,", København, 1839",002188046:13,texts/hertz13tom.xml,https://tekster.kb.dk/text/adl-texts-hertz13tom-root,,,,
"Drachmann, Holger",En Overkomplet,"Det Danske Sprog- og Litteraturselskab, [København], cop. 1987",001391916:13,texts/drachmann13val.xml,https://tekster.kb.dk/text/adl-texts-drachmann13val-root,,,,
"Kingo, Thomas",Samlede skrifter 3,"Munksgaard, København, 1939-74.",001614819:03,texts/kingo03val.xml,https://tekster.kb.dk/text/adl-texts-kingo03val-root,,,,
"Hertz, Henrik","Digte fra forskjellige Perioder, 1.-4. Deel.",", København, 1851-62.",002038239:11,texts/hertz11_lev.xml,https://tekster.kb.dk/text/adl-texts-hertz11_lev-root,,,,
"Falster, Christian",Lærdoms Lystgaard eller Adskillige Discurser,", København, 1919-20",001942950:03,texts/falster03.xml,https://tekster.kb.dk/text/adl-texts-falster03-root,,,,
"Holberg, Ludvig",Værker i tolv bind, 9: Niels Klim,"Rosenkilde og Bagger, [København], 1969-1971",001629300:09,texts/holberg09.xml,https://tekster.kb.dk/text/adl-texts-holberg09-root,,,
"Michaëlis, Sophus",Solblomster. Titelvignet af Frode Eskesen,"Gyldendal, København, 1893",001940559:03,texts/michs_03.xml,https://tekster.kb.dk/text/adl-texts-michs_03-root,,,,
"Baggesen, Jens"," Riimbreve og poetiske Epistler. 2. Samling, 1809-1823. - 1894",", København, 1889-1903",001823352:03,texts/baggesen03tom.xml,https://tekster.kb.dk/text/adl-texts-baggesen03tom-root,,,,
"Biehl, Charlotta Dorothea",Moralske fortællinger 1761-1805,"Det Danske Sprog- og Litteraturselskab, [København], 1993",001648734:07,texts/biehl07tom.xml,https://tekster.kb.dk/text/adl-texts-biehl07tom-root,,,,
"Winther, Christian",Poetiske Skrifter,", København, 1927-29",001848833:02,texts/wintherchr02val.xml,https://tekster.kb.dk/text/adl-texts-wintherchr02val-root,,,,
